tx_id,scenario_label,is_suspicious,primary_category,expected_triggers_fired,expected_confidence_band,ground_truth_notes
TX20260602001159,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000485,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 2 on account dormant ~309d, age <18mo."
TX20260602001433,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001935,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000823,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001652,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001868,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001553,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000326,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 4/6 to account.
TX20260602000560,FEMA_LRS_BREACH,YES,C5,C5_lrs_ceiling,HIGH,Cumulative YTD outward remittance crosses >90% of USD 250k LRS ceiling.
TX20260603000010,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 4/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602000132,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 1/18 far above account's monthly baseline.
TX20260601000335,subtle_mule_4credits,YES,C3,C3_fanin,MEDIUM,Fan-in credit 1/4 to account.
TX20260602001493,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000606,CROSS_BORDER_SPLIT,YES,C5,C5_split_beneficiary,HIGH,Split 1 to same overseas beneficiary just under 10L within a week.
TX20260601001286,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000927,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000367,layering_roundtrip_4hop,YES,C3,C3_roundtrip,MEDIUM,Layering hop 4/4; preservation~0.90.
TX20260603000867,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000059,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 2/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601001357,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000156,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 7/14 far above account's monthly baseline.
TX20260602001746,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000883,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000507,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 5 on account dormant ~256d, age <18mo."
TX20260602001122,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001630,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001693,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001497,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001205,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260303000613,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260323000572,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602001739,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001424,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001754,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001706,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001532,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001351,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000152,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 3/14 far above account's monthly baseline.
TX20260602001972,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001767,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260412000538,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260604001239,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000477,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 3 on account dormant ~306d, age <18mo."
TX20260602001164,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001271,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000109,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 15/20 far above account's monthly baseline.
TX20260602001210,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001801,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001116,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000282,FUZZY_TYPO_CONFLICT,NO,C2,C2_fuzzy_reject,LOW,Typo'd variant of WL0027 but PAN conflicts; should not auto-hit.
TX20260601001052,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001475,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001783,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001549,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000318,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 3/6 to account.
TX20260603000376,compromised_merchant_mule,YES,C3,C3_fanin,MEDIUM,Fan-in credit 2/6 to merchant.
TX20260602001317,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000737,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000921,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000187,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 10/21 far above account's monthly baseline.
TX20260602000715,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000935,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000193,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 16/21 far above account's monthly baseline.
TX20260601000418,family_repayment_roundtrip,NO,C3,,N/A,Family/dissipated transfer hop 1/2; preservation~0.72.
TX20260603000065,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 2/4 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603000817,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001193,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000278,DOB_DISAMBIGUATES,NO,C2,C2_dob_reject,LOW,Receiver name equals WL0006 but DOB differs; identifier mismatch must defeat name match.
TX20260603000875,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000748,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000767,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000345,subtle_mule_4credits,YES,C3,C3_fanin,MEDIUM,Fan-in credit 1/4 to account.
TX20260402000546,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260601001224,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000393,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 4/7 to merchant.
TX20260601001505,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001511,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000323,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 1/6 to account.
TX20260603000238,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260602001270,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000096,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 2/20 far above account's monthly baseline.
TX20260602001736,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001983,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001097,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001563,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001516,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001594,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001020,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000049,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 2/4 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601001304,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001430,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001648,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000313,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 5/6 to account.
TX20260602001428,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001724,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001384,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000271,WATCHLIST_ALIAS_HIT,YES,C2,C2_alias_hit,MEDIUM,Receiver name matches a known alias of WL0024; SLM should confirm.
TX20260606000023,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 6/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602000462,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 5 on account dormant ~334d, age <18mo."
TX20260602000358,layering_roundtrip_2hop,YES,C3,C3_roundtrip,HIGH,Layering hop 1/2; preservation~0.92.
TX20260601000414,family_repayment_roundtrip,NO,C3,,N/A,Family/dissipated transfer hop 1/2; preservation~0.72.
TX20260601000819,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000255,RECURRING_SALARY_LOOK_LIKE_STRUCTURING,NO,C1,,LOW,Monthly recurring salary-like cadence to a fixed payee; not windowed splitting.
TX20260602000673,nre_foreign_legit,NO,C6,,N/A,NRE account routine inward/abroad activity; geo anomaly expected and benign.
TX20260602001269,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001950,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001951,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000967,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000037,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 4/4 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260602001189,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000294,classic_mule_fanout,YES,C3,C3_sweep,HIGH,Single outbound sweep >80% of cumulative fan-in.
TX20260601001806,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000794,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001954,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000022,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 5/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601001372,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000382,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 1/7 to merchant.
TX20260601000415,family_repayment_roundtrip,NO,C3,,N/A,Family/dissipated transfer hop 2/2; preservation~0.72.
TX20260602001060,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001940,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000713,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001093,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603002000,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001479,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000478,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 4 on account dormant ~306d, age <18mo."
TX20260603000862,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001259,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001369,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000178,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 1/21 far above account's monthly baseline.
TX20260604000711,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000140,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 9/18 far above account's monthly baseline.
TX20260602000787,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001501,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001133,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604000916,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001808,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001590,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001439,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001335,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260328000588,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260601000520,NEW_ACCOUNT_LOW_VALUE_LEGIT,NO,C4,,LOW,New but fully-KYC'd account making small routine payments.
TX20260601000058,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 1/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603001274,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000400,merchant_settlement_legit,NO,C3,,N/A,Fan-in credit 3/7 to merchant.
TX20260602000847,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000437,small_business_fanout_legit,NO,C3,,N/A,Fan-in credit 5/6 to account.
TX20260604001571,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000204,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 6/18 far above account's monthly baseline.
TX20260603000215,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 17/18 far above account's monthly baseline.
TX20260603000533,FEMA_LRS_BREACH,YES,C5,C5_lrs_ceiling,HIGH,Cumulative YTD outward remittance crosses >90% of USD 250k LRS ceiling.
TX20260603001410,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000489,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 6 on account dormant ~309d, age <18mo."
TX20260602001171,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001730,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000125,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 11/17 far above account's monthly baseline.
TX20260603000454,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 7 on account dormant ~180d, age <18mo."
TX20260603001939,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001462,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000992,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001995,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001682,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260328000622,CLEAN,NO,C5,,N/A,Prior modest gift to NRI relative (baseline).
TX20260604000229,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260601001242,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000594,GIFT_NRI_RATIO_BREACH,YES,C5,C5_gift_ratio,MEDIUM,Gift to NRI relative exceeds historical baseline by >5x.
TX20260602000970,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001564,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000216,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 18/18 far above account's monthly baseline.
TX20260602000270,WATCHLIST_HIT_ENTITY,YES,C2,C2_watchlist_hit,HIGH,Receiver entity matches watchlist WL0092 on name + CIN/PAN.
TX20260603001515,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001363,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001051,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001045,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001016,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000651,takeover_newdevice_drain,YES,C6,C6_takeover,HIGH,Known location but unrecognised device draining ~95% of balance.
TX20260603001257,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000371,compromised_merchant_mule,YES,C3,C3_fanin,MEDIUM,Fan-in credit 4/6 to merchant.
TX20260602000219,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260602001521,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001491,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000908,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000738,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000599,CROSS_BORDER_SPLIT,YES,C5,C5_split_beneficiary,HIGH,Split 1 to same overseas beneficiary just under 10L within a week.
TX20260601001082,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000348,subtle_mule_4credits,YES,C3,C3_fanin,MEDIUM,Fan-in credit 4/4 to account.
TX20260603000841,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001990,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001391,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000798,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000051,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 4/4 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260603001794,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001679,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001662,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000948,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001647,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001470,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000918,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000378,compromised_merchant_mule,YES,C3,C3_fanin,MEDIUM,Fan-in credit 4/6 to merchant.
TX20260603000166,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 3/14 far above account's monthly baseline.
TX20260602000721,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000287,COMMON_NAME_CLEAN,NO,C2,,LOW,Common Indian name coincidentally similar to a listed entity; clean identifiers.
TX20260602000297,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 3/6 to account.
TX20260602001041,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260512000550,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260603000983,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001073,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001829,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001389,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000827,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000818,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000690,big_purchase_legit,NO,C6,,N/A,Large purchase from known device and location at a normal hour.
TX20260603000979,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260402000528,CLEAN,NO,C5,,N/A,Prior FY outward remittance (within ceiling at the time).
TX20260602001949,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001795,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260606000047,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 5/5 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601000610,CROSS_BORDER_SPLIT,YES,C5,C5_split_beneficiary,HIGH,Split 1 to same overseas beneficiary just under 10L within a week.
TX20260603001401,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000234,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260603000884,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000881,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001710,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000114,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 20/20 far above account's monthly baseline.
TX20260603001087,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000087,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 15/22 far above account's monthly baseline.
TX20260603001451,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000719,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001956,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000775,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000379,compromised_merchant_mule,YES,C3,C3_fanin,MEDIUM,Fan-in credit 5/6 to merchant.
TX20260603001931,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001258,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000232,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260603001333,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000968,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000135,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 4/18 far above account's monthly baseline.
TX20260601001138,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001238,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000877,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000001,STRUCTURING_SMURFING,YES,C1,C1_structuring,HIGH,"Split 1/6 to same beneficiary; each <2.5L, aggregate >10L in window."
TX20260601001411,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000468,DORMANT_REACTIVATION,YES,C4,C4_dormancy,HIGH,"Reactivation burst 2 on account dormant ~292d, age <18mo."
TX20260601001390,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000184,VELOCITY_SPIKE,YES,C1,C1_velocity,MEDIUM,Velocity burst 7/21 far above account's monthly baseline.
TX20260601001828,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001885,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001013,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001552,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000656,newloc_newdevice_fraud,YES,C6,C6_newloc_newdev,MEDIUM,Simultaneously new geo cluster and new device.
TX20260603000281,FUZZY_TYPO_CONFLICT,NO,C2,C2_fuzzy_reject,LOW,Typo'd variant of WL0040 but PAN conflicts; should not auto-hit.
TX20260601000434,small_business_fanout_legit,NO,C3,,N/A,Fan-in credit 2/6 to account.
TX20260603001154,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001394,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001418,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000832,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000447,NEW_ACCOUNT_HIGH_VALUE,YES,C4,C4_newaccount,MEDIUM,High-value transfer from account <60d old with minimal KYC.
TX20260603001585,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260604001641,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001044,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001195,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000764,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601000963,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001443,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602001183,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001719,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000776,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603000239,CREDIT_LINE_PROBING,YES,C1,C1_creditline,MEDIUM,Repeated small drawdowns summing toward credit limit within 24h.
TX20260602000425,dissipated_roundtrip_legit,NO,C3,,N/A,Family/dissipated transfer hop 2/2; preservation~0.55.
TX20260603000317,classic_mule_fanout,YES,C3,C3_fanin,HIGH,Fan-in credit 2/6 to account.
TX20260603001855,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000650,takeover_newdevice_drain,YES,C6,C6_takeover,HIGH,Known location but unrecognised device draining ~95% of balance.
TX20260602000740,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260602000940,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260601001275,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
TX20260603001716,CLEAN,NO,CLEAN,,N/A,Routine transaction. Should not be flagged.
